video_titles,source
¿EN RIESGO Claudia Sheinbaum?/ RUMORES que quiere tirar la toalla/ AMLO empodera a Monreal,El Chapucero
¡ENFURECE AMLO! por esta encuesta/ Se metieron con sus hijos y amigo fallecido,El Chapucero
"BELINDA, como Anahí y La Gaviota, quiere ser ¡PRIMERA DAMA!",El Chapucero
Obrador explica cómo sacará las oficinas federales de la CDMX ¿Misión imposible? Ft. Chapucero Mayor,El Chapucero
¡YA SE PUSO BUENO! ¡CONTRAATACAN RUSOS a columnistas chayoteros!,El Chapucero
"Gringos y británicos, MUERTOS DE MIEDO que AMLO sea Presidente",El Chapucero
"AMLO: SEP a Puebla, CFE a Chiapas, Pemex a Campeche, Salud a Guerrero",El Chapucero
DE RUSIA con AMLOVE: ¿Es REAL la cercanía AMLO-Putin o GUERRA SUCIA de EPN?,El Chapucero
"Marcelo Ebrard, ¿el ANTÍDOTO al VENENO de Ricardo Monreal?",El Chapucero
AMLO como NUNCA lo habías visto/ FILMARON película de su vida,El Chapucero
"The Economist, Bloomberg y NYT coinciden: AMLO llegará Los Pinos",El Chapucero
¿Cómo RAYOS paga PRI su GIGANTESCA nómina si RENUNCIÓ al MONEY?,El Chapucero
Encuentran PALACIO ROSA al Bronco/ Costó MAS CARO que Casa Blanca de EPN,El Chapucero
¿El primer GRAN ERROR de AMLO?/ AGUAS con defender a CORRUPTOS como PT y Macedonio,El Chapucero
Televisa y Azcárraga SE METEN EN PROBLEMAS con FBI por sobornar a FIFA,El Chapucero
¡ASI LE ROGÓ AMLO a Monreal!/ ¿Se atreverá a batearlo y AGRAVIARLO más?,El Chapucero
Le hacen MANITA DE PUERCO a extitular de FEPADE con demandas penales,El Chapucero
¡NUNCA creerás quién ENSEÑÓ EL CHON a favor del tricolor!,El Chapucero
"¡ADIÓS Kate! AMLO, nueva estrella de Netflix/ Estrenarán BIO-PIC en 2018",El Chapucero
¡CORREN a Azcárraga de Televisa!/ SABEN accionistas que va a ganar AMLO,El Chapucero
"EPN y Calderón, GUSANOS del mismo Odebrecht/ Margarita Zavala, PALERA del PRI",El Chapucero
Trump habló sobre ELECCIONES en México ¡y dijo una reverenda IDIOTEZ!,El Chapucero
"AMLO y Ricardo Anaya, ¿aliados hasta pelear por Los Pinos?/ EPN nervioso, ATACA al PT",El Chapucero
¡SUBIRÁ el SALARIO MINIMO! por presiones de Donald Trump y Trudeau,El Chapucero
HACKERS RUSOS atacan al INE/ Manipularán PREP / ¿Los contrató EPN?,El Chapucero
MEGA-ALIANZA contra EPN. Se creó un VERDADERO Frente Opositor en el Senado,El Chapucero
"PEDÍSIMO, Aurelio Nuño le mentó la MADRE al hijo de Carlos Slim",El Chapucero
MALAS NOTICIAS para Enrique Peña. PRI podría ¡PERDER EL REGISTRO!,El Chapucero
¡Maldito TELMEX! ¡Maldito MALDITOOO!,El Chapucero
"¿QUÉ PEDO con Monreal?/ Le ofreció AMLO la SEGOB y ¡lo bateó!/ Descartado por PRI, Frente y MORENA",El Chapucero
PELEA DE GATAS entre Kate del Castillo y La Gaviota en NETFLIX,El Chapucero
Premio Nóbel le CALLA EL HOCICO al PEÑABOT David Páramo,El Chapucero
"EPN AMENAZA a AMLO: si cancela Nuevo Aeropuerto, AFORES perderán MILLONES",El Chapucero
¡SUBIRÁN IMPUESTOS! Viene más ISR a personas físicas y OTRO gasolinazo,El Chapucero
¡ASÍ DEFENDIÓ! Paul Krugman a AMLO. Sólo falta que PEÑABOTS le digan CHAIRO,El Chapucero
¿SABÍA Ludwika Paleta que su esposo Salinas Jr. era un DEPRAVADO?,El Chapucero
¡FRACASAN EPN y Videgaray en renegociación TLC! Decide EU esperar a AMLO,El Chapucero
LO SENTENCIARON López Dóriga y Loret: Emilio Lozoya VA AL TAMBO,El Chapucero
¡CHISMÓN en MORENA! Planta AMLO a Marcelo Ebrard/ Vino desde USA para NADA,El Chapucero
"If mexican presidente downloaded THIS APP, he wouldn´t speak so BAD ENGLISH",El Chapucero
¡MÁS TELEVISORAS! En entrevista Obrador adelanta más competencia,El Chapucero
¿DE CUAL fumó EPN para que DEFENDIERA ASÍ la corrupción y el gasolinazo?,El Chapucero
¡AHORA RESULTA! que Margarita es MÁS POPULAR que AMLO y Obama juntos,El Chapucero
La TEORÍA DE JUEGOS predice APLASTANTE victoria de AMLO,El Chapucero
La SECRETA AGENDA de Justin Trudeau/ Embelesa a EPN para SAQUEAR la plata mexicana,El Chapucero
"¿QUÉ pasará cuando se termine el TLC?/ ¿Regresa la fayuca, DINA y Avalanchas?",El Chapucero
"Por el BIEN de México, ¡DEJEN A AMLO renegociar el TLC!",El Chapucero
¡VALDRÁ MADRE TLC y regresarán las CRISIS SEXENALES!/ Compren dólares ¡YA!,El Chapucero
"A MEADE lo acabó MEANDO un perro/ En solo una semana, LO SEPULTARON",El Chapucero
INFAME ataque de COLUMNISTAS de EPN a Sheinbaum/ ¡Les urge el CHAYO!,El Chapucero
"¡ME VAN A ODIAR! Evaluamos canales de YouTube. Campe, Pulso, Callo, Lapiz, RH, Rayo, Zoon, Caporal",El Chapucero
APESTA a muerto PAN y Ricardo Anaya / PRD se prepara a TRAICIONARLO,El Chapucero
SE MOLESTA Carstens con Meade/ Lo CULPA de la CRISIS y hacerse PENDEJISIMO,El Chapucero
En PRIMER DIA de gobierno gastó el VIRREY Del Mazo 20 mdp en FIESTON LOCO,El Chapucero
"PEJEDAMUS. AMLO con más POWER, ahora influye el PAN. ¡Ricardo Anaya le DIO LA RAZÓN!",El Chapucero
Alerta Ámber: ¡NO APARECE La Gaviota! /¿Se volvió a enojar con EPN?,El Chapucero
¡CENSURA YouTube a políticos de IZQUIERDA! / Se CEPILLARON al venezolano / ¿Van por AMLO?,El Chapucero
"Si IMPONEN a Meade, inminente desbandada del PRI/ Se irían al Verde",El Chapucero
SE TRAGÓ el sismo a Monreal / ¿AMLO le llegó al precio? / ¿Consumará la TRAICIÓN?,El Chapucero
¡AMLO lo hace OTRA VEZ!. PANISTAS aceptan que SIEMPRE tuvo la razón,El Chapucero
"¡Fundará Zavala su propio MORENA! / DESTRUIRÁ al PAN, como lo hizo AMLO con PRD",El Chapucero
LA BUENA: Habrá un HYPERLOOP en México. LA MALA: es OTRO negocio de EPN,El Chapucero
¡GANÓ EPN! Hundió alianza PAN-PRD y se llevó a Calderón y Zavala al PRI,El Chapucero
¡NO HABRÁ REELECCIÓN en México! /NUNCA regresarán los Calderón a Los Pinos,El Chapucero
TOTAL HUEVA Frente PAN-PRD / La VERDADERA lucha: PRI vs MORENA,El Chapucero
¡OTRA VEZ acierta AMLO! / Al priista Meade ya lo apoyan PANISTAS,El Chapucero
JUGARÁN a la ruleta con pensiones del ISSSTE / Arriesgarán en la Bolsa ¡MILES DE MDP!,El Chapucero
AMLO tenía razón: el Nuevo Aeropuerto de CDMX es un HOYO DE CORRUPCION,El Chapucero
El PRI ¡YA EMPEZÓ! compra MASIVA de votos / Reparten hasta ¡120 MIL! pesos,El Chapucero
¡ASÍ SORPRENDIÓ! AMLO a alumnos de la UNAM / Le gritan CRETINO a Calderón,El Chapucero
El Jefe Diego sale de su cueva / IMPONDRA a Ricardo Anaya como candidato a Los Pinos,El Chapucero
¡El mundo AL REVÉS! Maduro critica a España por violencia / EPN se hace pato,El Chapucero
ATACA Bancomer a AMLO / NO QUIERE que elimine comisiones ABUSIVAS,El Chapucero
¡DE ESTA MANERA! AMLO va a neutralizar FRAUDE del PRI en 2018,El Chapucero
"Enrique Ochoa miente y miente, y mientras más absurdo se escuche, MEJOR",El Chapucero
EPN y La Gaviota PRESUMEN ayuda con DONACIONES ajenas / Igual Mancera y PRI,El Chapucero
Quitando EL CHAYO a Televisa ¡se reconstruirían MILES DE CASAS!,El Chapucero
"A Mancera, Osorio Chong, Nuño y Meade... ¡se los CHINGÓ el sismo!",El Chapucero
Defender a EPN: el trabajo MÁS DIFICIL DEL MUNDO (pero súper pagado),El Chapucero
El Bronco es MAS IMBÉCIL que EPN / Sismos: castigo de Dios contra INFIELES,El Chapucero
¡NO CREERÁS! lo que los priistas ya le ROBARON a AMLO,El Chapucero
NI UN MES en el poder y Del Mazo mandó A LA CHINGADA la Tarjeta Rosa,El Chapucero
"AUNQUE les choque, pero ¡TODOS los partidos bailan al ritmo de AMLO!",El Chapucero
"Nuño, el VERDADERO PAPÁ de Frida Sofía / Ni una lágrima derramó por su invento",El Chapucero
¡ESTAN PERDIDOS los MILLONES DE DÓLARES que han donado a México!,El Chapucero
¡NO TIENEN MADRE! Estos youtuberos LUCRARON con la TRAGEDIA del sismo,El Chapucero
¡PANICO en Los Pinos! NO PUEDEN frenar a AMLO / Todos los días los ABUCHEAN,El Chapucero
OTRO DÍA Y OTRO ABUCHEO contra EPN y Graco / Compiten por mentadas,El Chapucero
Televisa apuesta por FAKE NEWS para 2018 / Compró al DEFORMA a través de SDP Noticias,El Chapucero
INSÓLITO la facilidad para mentir de Enrique Ochoa / PEOR: todo se lo cree,El Chapucero
"¡NUEVA ENCUESTA! Corretean e insultan, OOOTRA VEZ, a Osorio Chong",El Chapucero
Le LANZAN LOS PERROS a Sheinbuam / Quieren que pague por MUERTOS de escuela derrumbada,El Chapucero
"AMLO, con MÁS POWER que EPN / YA QUITÓ dinero a partidos / Va por pensión de expresidentes",El Chapucero
"¿Es una RATA? ¿Es un LADRÓN? ¡Es SUPERNUÑO!, Salvador de los CORRUPTOS",El Chapucero
¡PÁNICO en el PRI! / Insólito cómo se AUTOENGAÑAN frente a AMLO,El Chapucero
"En medio de la tragedia, JOSEFINA gasta MILLONES en la boda de su hija",El Chapucero
"Propone AMLO: ¡QUÍTENLE la pensión a Salinas, Zedillo, Fox y Calderón!",El Chapucero
It was ALL A LIE / The little girl which was invented by the media after Mexico´s quake,El Chapucero
¡MEZQUINO! Rechaza EPN AYUDA de Suiza y Perú / Maduro lo CACHETEA con guante blanco,El Chapucero
Ahora los priistas ¡QUIEREN DONAR MONEY! / ¡Hazme el chingao favor!,El Chapucero
¿EN SERIO Zavala puede ganarle a AMLO? / ¡Puras CHAQUETAS MENTALES!,El Chapucero
"¡QUÉ MADRIZA! de Washington a EPN / MOLESTO, Peña cancela reunión en EU",El Chapucero
"AMLO le contesta a los miserables del INE / Va a donar MONEY, SÍ O SÍ",El Chapucero
¿HARTO de la grilla? Conoce a ¡LAS BALDO! ¡Preguntas y Respuestas!,El Chapucero
PIERDE MONREAL encuesta del PRD / Le gana Barrales por ¡15 PUNTOS! / LOSER X MIL,El Chapucero
Son of mexican president... in a forbidden romance with her stepsister?,El Chapucero
AUDIO-ESCÁNDALO: GRABAN a familia de Luis Miranda SOBORNANDO a medios,El Chapucero
"EPN TORPEDEA alianza PAN-PRD / AMLO, feliz que se pelee La Mafia",El Chapucero
¡LUTO NACIONAL! Ratifica TRIFE el ROBO DEL SIGLO en Edomex,El Chapucero
"¡SORPRENDE! AMLO y deja como ESTÚPIDOS al PRI, PAN y PRD",El Chapucero
ENLOQUECE Peña con medios / Les PROHIBE reportear que NO llega la ayuda / #ternurita,El Chapucero
¿Lo hizo AMLO? Tírale a LOS PERROS / ¿Lo hizo EPN? Hazte ROSCA,El Chapucero
MEADE castiga a Oaxaca y Chiapas al negarle FONDEN / La razón: son MORENA,El Chapucero
"EL PRÍNCIPE Alfredo del Mazo, a punto de tomar el poder / Le cayó del cielo el SISMO",El Chapucero
"Monreal, ¿un PELIGRO PARA AMLO? / ¿Quién sabe MÁS SECRETOS de quién?",El Chapucero
"Juega Infonavit en la Bolsa y PIERDE / Compra ACCIONES de Telcel, Pemex y CFE",El Chapucero
¡Aprovecharán SISMO 2017 para RATIFICAR TRIUNFO de Alfredo del Mazo!,El Chapucero
"¡HUMILLANTE! / BIEN PEDOTE EPN, atiende el PEOR terremoto de la historia",El Chapucero
Como PERROS se pelean PRI y PAN / AMLO los ve desde lejos / ¡NO LOS DISTRAIGAN!,El Chapucero
Encuentra EPN a hermano de CHONG / Es dueño de Alibabá / Eso explica TODO,El Chapucero
ATACAN a AMLO por gira mundial / Monreal ¡YA LÁRGATE!,El Chapucero
TODOS UNIDOS CONTRA AMLO / Pacto x Mexico parte 2 / PRD: ¡a votar por FECAL!,El Chapucero
Le da AMLO una ARRASTRADA a Kumamoto / Rios Piter muestra el CHÓN,El Chapucero
2018: El más CORRUPTO contra el más HONESTO / EPN se lleva a Nuño a China,El Chapucero
MEGAPARTY en Los Pinos / La Gaviota invitó a puros TELEVISOS,El Chapucero
¡ALERTA! ¡YouTube va a DEMONETIZAR Y BORRAR videos de EPN y La Gaviota!,El Chapucero
"CONTRAINFORME. EPN, en la ruta de reinstalar la dictadura priista en México",El Chapucero
¿MIEDO PAPÁ? Provoca EPN ENORME CRISIS por imponer a #FiscalCarnal,El Chapucero
¡ABSURDO! Monreal cree que ¡LE PUEDE GANAR A AMLO en la CDMX!,El Chapucero
¡El Chapucero llega a los 50 MIL SUBS! ¡SAQUEN LAS CHELAS!,El Chapucero
SE ENOJA AMLO con Monreal. Le dice que se MAREÓ y se ECHÓ A PERDER,El Chapucero
"¡FUERA MÁSCARAS! Mezquino Peña, compara a AMLO con Maduro",El Chapucero
¡RECULA MONREAL! y se queda en MORENA. El problema es que YA NADIE LO QUIERE,El Chapucero
Esposa y suegra de Alfredo del Mazo ¡LO METEN EN PROBLEMAS!,El Chapucero
AMLO hará POMADA a Monreal cuando se le acabe la paciencia,El Chapucero
VALIENTE NIÑO le dice sus verdades a Aurelio Nuño ¡Y LO AMENAZAN!,El Chapucero
"Los gringos son chingones pa todo, ¡excepto para ayudar damnificados!",El Chapucero
¡CORRAN a Monreal! Su chantaje a AMLO es IMPERDONABLE,El Chapucero
"AMLO-BELTRONES: ¿Aliados contra EPN, Videgaray y los Tolucos?",El Chapucero
"VIDEGARAY, el DEDO en la sucesión, ya vetó a Osorio Chong",El Chapucero
¡CÍNICOS Y DESVERGONZADOS! Critican DEDAZO cuando lo MAMAN,El Chapucero
!SE LOS DIJIMOS! Ganó Claudia Sheinbuam encuesta de MORENA en CDMX,El Chapucero
¡ABRIRÁN CASILLAS! TRIFE abre para rendija para ANULAR Edomex,El Chapucero
Monreal y Dante Delgado: aliados para TRAICIONAR a AMLO,El Chapucero
"¡EMBARRADOS! Del Mazo y amigos por Rafa Márquez y socios ""lavadores""",El Chapucero
LA PREGUNTA DEL MILLÓN: ¿Van a dejar que AMLO llegue a Los Pinos?,El Chapucero
"ANAYA como tumor canceroso, MATA posibilidades del PAN en 2018",El Chapucero
Si TRIFE no ANULA elección de Edomex estaremos IGUAL que Venezuela,El Chapucero
EFECTO AMLO impactará como HURACÁN categoría 5 en 2018,El Chapucero
¿Los TENTÁCULOS de EPN han alcanzado al YouTube?,El Chapucero
¿Es VERGONZOSO para canales independientes pedir DONACIONES como dice Chumel?,El Chapucero
EPN: campeonísimo de la CORRUPCIÓN,El Chapucero
EXTORSIONAN alacranes de TELEVISA al CORRUPTO exdirector de PEMEX,El Chapucero
EJÉRCITO DE PERROS de Chumel Torres INSULTAN HORRIBLE al Chapucero,El Chapucero
"INE, IMSS, ISSSTE, PEMEX, PGR... ¡VÁYANSE AL RANCHO DE AMLO!",El Chapucero
2018: AMLO será el centro de México y Latinoamérica.,El Chapucero
¡ENLOQUECEN! Chumel y Callo de Hacha por ESCÁNDALO en la compra de bots,El Chapucero
"¡TÓMALA COPETÓN! El triunfo de Alfredo del Mazo es ""ANULABLE"": IEEM",El Chapucero
Monreal se perfila para ser candidato a la CDMX... ¡por el PAN-PRD!,El Chapucero
¡AL BOTE! Financió petrolera brasileña campaña de Enrique Peña en 2012,El Chapucero
"PRI y Enrique Peña: para PERDER, cualquier ""delfín"" es bueno",El Chapucero
El candidato del PRI a la Presidencia... ¡NO SERÁ PRIISTA!,El Chapucero
Salinas usa TUS AFORES para financiar su propia PETROLERA,El Chapucero
RENUNCIA Alfredo del Mazo si AMLO gana 2018,El Chapucero
LUTO EN MEXICO. Se consuma la IMPOSICION de Alfredo del Mazo (PARTE 1),El Chapucero
Impediremos ALBAZO para darle triunfo a Del Mazo: Delfina,El Chapucero
¡URGENTE! El martes CONSUMAN FRAUDE en Edomex,El Chapucero
¡TENEMOS LAS PRUEBAS! Chumel Torres y Callo de Hacha compraron MILES DE SUBS,El Chapucero
AMLO revela ENORME POTENCIAL para liderar Latinoamérica,El Chapucero
"Salinas, Fox y Calderón se AGANDALLAN campos petroleros",El Chapucero
¡URGENTE! Se desploma México en RANKING MUNDIAL de democracias,El Chapucero
"Facebook, la VERDADERA CAUSA porque se anulará Coahuila.",El Chapucero
AMLO pinta su raya: no permitirá más difamaciones en caso Tláhuac,El Chapucero
Mancera aprovecha caso Tláhuac para difamar a AMLO,El Chapucero
"SECUELA del fraude en Edomex. MORENA y AMLO, primer lugar en encuestas.",El Chapucero
Campechaneando y El Chapucero juntos. ¡TIEMBLA PEÑA NIETO!,El Chapucero
"Javier Duarte, Borge y Yarrington exhiben GIGANTESCA INEPTITUD de PGR",El Chapucero
Alfredo del Mazo compró mansión de ¡31.5 mdp! y lo quiso OCULTAR,El Chapucero
LUNES NEGRO. INE se surra en la democracia; arranca el CIRCO de Duarte,El Chapucero
PREDICCIONES. Anularan Coahuila. Show de Duarte. Renuncia Ruiz Esparza.,El Chapucero
OTRO OSO. Parlamento Europeo reclama a Peña espionaje a extranjeros,El Chapucero
Consejeros del INE enseñaron el CALZÓN: ¡ES TRICOLOR!,El Chapucero
EN SEPTIEMBRE destapan a Aurelio Nuño para la Presidencia,El Chapucero
GOLPE AL PRI. Devuelve Trife ESPERANZA que ANULEN elecciones en Edomex,El Chapucero
"LORET, no seas tan ARRASTRADO",El Chapucero
"AMLO ""perdona"" a Slim, Azcárraga y Salinas Pliego",El Chapucero
¡INICIA LEVANTAMIENTO! contra EPN desde Chiapas,El Chapucero
ES UN HECHO. INE anulará Coahuila pero AVALARÁ FRAUDE en Edomex,El Chapucero
"Enrique Peña, #ForeverAlone en cena del G20. Nunca llegó Angélica Rivera",El Chapucero
Hay una RENDIJA para anular Edomex,El Chapucero
AMLO le da la razón a El Chapucero,El Chapucero
Trump se burla oootra vez de Enrique Peña en su jeta,El Chapucero
AGACHÓN PEÑA. Calla mientras Trump dice que México pagará por muro,El Chapucero
Manuel Velasco manda por un tubo a Enrique Peña,El Chapucero
PLEITO A MUERTE. Beltrones pretende socavar el poder de los tolucos,El Chapucero
"Gracias a la Corte, Elba y Granier con un PIE FUERA de prisión",El Chapucero
Alianza PAN-PRD para 2018 se HUNDIRÁ como el Titanic,El Chapucero
¿Que significan las MISTERIOSAS PALABRAS de Javier Duarte?,El Chapucero
Encuesta de Mitofsky INFLA a Osorio Chong para competirle a AMLO,El Chapucero
Federico Arreola se ha ENRIQUECIDO con Enrique Peña,El Chapucero
"Enrique Peña, APRENDIZ de Salinas, prepara un SUPER-FRAUDE en 2018",El Chapucero
Ni Callo ni Chumel. ¡Campechaneando entrevistó a AMLO!,El Chapucero
¡MADRUGUETE EN EDOMEX! Tribunal desecha TODAS las impugnaciones de MORENA,El Chapucero
"CHAPU-GAMER. Solo en este videojuego, Osorio Chong puede vencer a AMLO",El Chapucero
Edomex: NADA PARA NADIE,El Chapucero
"Desde Toluca, otra BODA REAL para una nueva Presidencia Imperial",El Chapucero
"El Orígen de un Líder, Cap. 3. LA CIUDAD DE LA ESPERANZA",El Chapucero
"INE: Si anulas elección en Coahuila, ¡también DEBES ANULAR Edomex!",El Chapucero
"AMENAZADO por Enrique Peña, Loret DISPARA contra MORENA",El Chapucero
"EN UNOS DIAS, YA HAY CANDIDATOS DE MORENA PARA 2018",El Chapucero
"Peña, Chong y Videgaray: han hecho de México UN INFIERNO",El Chapucero
Se reagrupan AMLO y Delfina: NO RECONOCERÁN a Alfredo del Mazo,El Chapucero
¿Y si en Estados Unidos se funda MORENA USA?,El Chapucero
LOPEZ OBRADOR ataca al INE,El Chapucero
Desde Los Pinos buscan desestabilizar Venezuela,El Chapucero
Los CONTRATOS MILLONARIOS de Ricardo Alemán,El Chapucero
"El Orígen de un Líder, Cap. 2. UNA DIRIGENCIA HISTÓRICA",El Chapucero
"ARRECIAN protestas contra Margarita Zavala, Osorio Chong y Moreno Valle",El Chapucero
DÍA NEGRO para Osorio Chong,El Chapucero
"Si Delfina se les atragantó, AMLO se los comerá vivos",El Chapucero
Revela New York Times MASIVO HACKEO de celulares a periodistas,El Chapucero
Tenemos los CONTRATOS MILLONARIOS que cobra Callo de Hacha para madrear a AMLO,El Chapucero
¡CÍNICOS! Tribunal del Estado de México CASTIGA a ¡Delfina!,El Chapucero
Manipuló la Secretaría de Hacienda y Banxico el peso-dólar para pegarle a MORENA,El Chapucero
¿QUIÉN GANÓ? Checa sábanas electorales de 1736 casillas en Estado de México,El Chapucero
Rechazan consejeros del INE e IEEM fraude en Estado de México.,El Chapucero
"Cómo surge un Líder, Cap. 1. Tabasco: EL INFIERNO VERDE",El Chapucero
Quiere Enrique Peña ¡SEGUNDA VUELTA! para frenar a AMLO. MORENA la rechazan,El Chapucero
Fraude en Estado de México llevará a anulación del triunfo de Alfredo del Mazo,El Chapucero
Hubo FRAUDE en Estado de México. Rechazan IEEM e INE pruebas,El Chapucero
Descubrimos MAS PRUEBAS del fraude en Estado de Mexico y Coahuila,El Chapucero
¿Qué podemos hacer?... ¡MUCHO!,El Chapucero
¿Cómo DIABLOS ganó Del Mazo si NADIE votó por él?,El Chapucero
AMLO PRUEBA EL FRAUDE,El Chapucero
VIDEOS Y FOTOS INEDITAS DE COMPRA DE VOTO Y MANIPULACION DE PREP,El Chapucero
TENEMOS LAS PRUEBAS DEL FRAUDE,El Chapucero
¡LLEGÓ LA HORA DE SABER QUIEN GANÓ!,El Chapucero
"TODA LA INFORMACIÓN DE LAS ELECCIONES EN EDOMEX, AQUÍ",El Chapucero
"TODA LA INFORMACIÓN DE LAS ELECCIONES EN EDOMEX, AQUÍ",El Chapucero
"MORENA ganará Estado de México; PAN, Nayarit y Coahuila",El Chapucero
"Angelica Rivera YA NO VIVE en Los Pinos, sino ¡en Los Angeles!",El Chapucero
OBSESIÓN de candidatos por mentir antes de elecciones,El Chapucero
"VIERNES CASUAL, con El Chapucero",El Chapucero
Voto de castigo MATARÁ fraude en Estado de México,El Chapucero
"Todo lo que quieres saber del FRAUDE, pero temes preguntar",El Chapucero
SE HUNDE alianza PAN-PRD para 2018. Nadie la quiere,El Chapucero
La Mafia del PRI y PAN se juntan en boda de hija de Romero Deschamps,El Chapucero
"ESPECIAL 10,000 SUBS. Tú preguntas, El Chapucero responde",El Chapucero
¡TIEMBLAN! Enrique Peña y Yunes con alianza AMLO-Elba Esther Gordillo,El Chapucero
"Alianza PRD-MORENA 2018: donde hubo fuego, cenizas quedan",El Chapucero
"OTRA RIDICULEZ. Alfredo del Mazo ahora aparece como ""anime"" (caricatura japonesa)",El Chapucero
"¡INSÓLITO! En spot, comparan a Alfredo Del Mazo con Kennedy y Justin Trudeau",El Chapucero
El voto útil APLASTARÁ a Juan Zepeda en Estado de México,El Chapucero
"Debate en Edomex, aderezados con fast-checks, troleos y memes",El Chapucero
"TRÁGAME TIERRA. Josefina, el ridículo del Estado de México",El Chapucero
"Encuestas VENDIDAS para MADREAR a Delfina. MÁS DESCARO, NO SE PUEDE",El Chapucero
"Si Delfina gana, tumba el peso... ¡NO SEAS MAMÓN!",El Chapucero
"NARRO. A tiempos desesperados, medidas desesperadas",El Chapucero
ALERTA. ¡Se quieren ROBAR la elección de Edomex!,El Chapucero
"ENCUESTAS. Delfina, en la punta; Del Mazo, resiste; Josefina, se hunde",El Chapucero
"Si creen que a VIDEOMADRAZOS tumbarán a AMLO, están MUY equivocados",El Chapucero
Nada ni nadie detiene a El Chapucero. ¡SUSCRÍBETE YA!,El Chapucero
